id,text,polarization,text_en
hin_5089b061e19d6b91231943b9dfe16320,जिहाद और कट्टरता का मुख्य केंद्र है मस्जिद। काले करतूतों का पर्दाफाश हो जाएगा इसलिए विधर्मींयों को तकलीफ़ है।,1,"The church is the center of conflict and fanaticism. The Nazi actions will be exposed, so the unbelievers suffer."
hin_5d387d9858db625ddce8ea0ed3f25588,मदरसे से पीएचडी करने पर आप खुली आंखों से जिहाद और बंद आंखों से 72-hour देख सकते हैं,1,You can see 72-hour with open eyes and off your eyes to drink from the item
hin_629f01a643d531d56007371c4a6ed9d8,ये मुस्लिम देशों द्वारा हिंदुवो के विरुद्ध पेट्रोल और डीजल जिहाद है. जागो हिंदुवो जागो. भारत माता की जय.,1,It's fuel and d'ang against Bangladesh through the Muslim countries.
hin_68d20282f9c2e9f15c93541fac9e635b,दिवंगत श्रद्धा के घटना में अभियुक्त ने अपना नाम छुपाया ही नहीं।। यह तो सीधा सीधा जिहाद ही है।।,1,"In the event of his reverence, Avent has not hidden his name. This is a straight fight."
hin_b39c9df349319e5eb1f801f60e0fa842,"तुम अभी नशे मे हो, जिस दिन आग आपके घर तक आएगी तब पता चलेगा जिहाद क्या है.",1,"You're just drunk now, the day when the fire will reach your home, you'll know what it's gonna fight."
hin_4a480b54baaf18846fe066f9f9d85756,कुछ लोग सऊदी अरबिया की बुराई करने और हसद करने को जिहाद समझ लिए हैं! انما الأعمال بالنيات,0,Some have come to understand the struggle to do evil and envy Saudi Arabia!
hin_60ccfa9f1582586be200eae738ba0405,"गुंडे , बाहुबलीयो का दर्द अवैध बूचडखाने वालो का दर्द लव जिहाद वालो का दर्द .... Pls add this too",1,"Bongo's pain of the blouse, the pain of those who have won a fighter's pain."
hin_d8c782b5bae9856a910b1a770696c676,😂😂 देख रहा हूं जी। अब तो ये निवेश के नाम पे एक नया पैंतरा अपना रहे हैं - मॉल जिहाद,1,Now these are making a new struggle for investments.
hin_7e37cd0820fdeb4dcd4682dc12f170b0,बहन तू दुर्गा बन काली बन या फिर झांसी की रानी बन पर कभी लव जिहाद की शिकार मत बन #SaveDemocracyFromJihadists,1,Sister Thou shalt become black or never hunt for Love for Queenry #SDemody fromJimans
hin_e520ee894480e3516115b391575bece1,"क्या हिंदुओ में बाल विवाह शुरू करना चैये,ऐसे में शायद हम लव जिहाद होने से अपने नारियो को बचा ले?",1,"Would it be possible for us to begin to marry Baluo, so we might save our Naroro by having a successful fight?"
hin_5b1bd9516bc8669db155abd9ca978ed9,"एक गधे ने कहा कि गीता में ""जिहाद"" की बात की गई है। ऐसा जाहिल गधा कॉंग्रेसी हो हो सकता है। #CongressMuktBharat",1,"One ass said ""ar"" is spoken of in songa. Such an ignorant ass can be kungat. #CongressMuktat"
hin_67700ec5b4f4f1b0bb3a2aca9c3b7034,कोई बालों में थूक रहा कोई रोटी में..अब इस थूक जिहाद का एक ही हथियार है ..आर्थिक बहिष्कार करे #आर्थिक_बहिष्कार,1,Now this spit is the only weapon to fight . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
hin_51635215531338327c6566f5651572ba,"अच्छा , और जब कोई हिंदू लड़की मुस्लिम से शादी कर ले तब ' लव जिहाद ' का रण्डी रोना क्यों करते हो।",1,"Good, and why do you cry ' Love' when a Hindu girl marries Muslim."
hin_71978ce5eb39a91de465e979d9c45e41,"सैयद नबी ने नाबालिग हिंदू लड़की को बनाया लव जिहाद का शिकार। 6 साल तक किया शारीरिक शोषण, जबरदस्ती कराया गर्भपात।",1,"The Saddd Prophet described the minor Hindu girl as a victim of the Love Love fought. 6 years he committed physical exploitation, murder, abortion."
hin_d262a974572e8fba00f30df3d38f6b34,चलो बाकी कुछ आये या ना आए जिहाद की ट्रेनिंग अच्छे से हो रही है. कौम को और क्या चाहिए....,1,Let's get something else or the rest of the struggle is getting better and what you need....
hin_4ed056e8531a6930cf8e8a39a8b4c805,जागरूकता और जिहाद में में फर्क है अभी वह भी हिंदू नहीं समझा आधी खोपड़ी में ज्ञान जो ठूसा है 😂😊,1,"There is a difference in awareness and conflict, yet not even knowing Hindu as the half-throphysics in the middle of the skull"
hin_e8636496b248423d6ccea16fbfb3a9c7,"लसुड़िया क्षेत्र के oyo होटल में बजरंगियों की दबिश...लव जिहाद का मामला, गैर हिन्दू युवक को थाने ले गए बजरंगी MPCOVERAGE",1,"The plight of the participants at the Kayo hotel in Laytia region... the case of the Kolve War, the pagan youth was taken away to MMPVERA"
hin_0bd36fb74af42d3093526dfd6ced8342,लड़के से पहले लड़की को चार जूते मारो। रोज लव जिहाद का इतना केस सुनकर भी इनको अक्ल नहीं आती है👊,1,Kill the girl before the boy's four shoes.
