id,text,political,racial/ethnic,religious,gender/sexual,other,text_en
tur_c02496af7de121c1b6d26f16403a8e0e,seveceğiz sevileceğiz çok mutlu olacağız ve bu or*sp*ların hepsini pişman edeceğiz canlarım,0,0,0,1,1,"We're gonna love, we're gonna be loved, we're gonna be so happy, and we're gonna make all these motherfuckers regret it, honey."
tur_851237a4003bf90e7152ad56c46d7efe,Alt tarafı bir program diyip geçmeyin! Fethullah Gülen'i savunan Designated Survivor dizisi burada... 11 yaşında kız çocuklarını eşcinsel gösteren Arcadia Hikayeleri dizisi de... Talebimiz net!Tıpkı televizyonların denetlendiği gibi Netflix de denetlensin! #DijitalÇürümeyeSon,1,0,1,1,1,"Don't just say it's a program! Here's the Designated Survivor series defending Fethullah Gülen... and the Arcadia Tales series that makes 11-year-old girls gay... our demand is clear! As TVs are controlled, Netflix is inspected!"
tur_73e202a07b506ae1699207c7997cb531,@USER Sen başarısız ibne bir alamancısun. Çirkin videolarını yayınlanmadığım için şanslısın. Akıllı ol.,0,1,1,1,0,@USER You're a failed faggot buyer You're lucky I didn't air your ugly videos Be smart
tur_60df7e43b0941d61fd982cd1bf4e38ee,"@USER @USER AKP sayesinde puştluk,yobazlık,nerde bir boka yaramayan insan varsa konuşur oldu",1,0,0,0,0,"Thanks to the AKP, if there's anyone who doesn't give a shit, they'll talk."
tur_b89b2599b1b6bbe96a6e3b206b01910e,Tbav Camiasından bazı arkadaşlarımızda silah taşıma ruhsatı bulunmaktadır. Bu silahlar can güvenlikleri için devlet tarafından verilmiştir. Silahların hepsi ruhsatlıdır ve hiçbir zaman kullanılmamıştır. SilahlarRuhsatlı SuçYok,0,0,0,0,0,Some of our friends in the Tbav Mosque have licenses to carry weapons. These weapons have been issued by the state for their safety. All weapons are registered and never used.
tur_dd5ab41fd0b2925bc427755fc080d32a,@USER O ruhsatı veren anap-mhp-dsp hükümeti de hayvandır 19 yıl sonra ruhsatı iptal etmeyende hayvandır,1,0,0,0,0,"== sync, corrected by elderman == @elder_man"
tur_742caae805fcfba2f2f632350e9aaefc,Karadenizli biriyle konuştum burnu güzel duruyorsu şimdi yandan gördüm,0,0,0,0,0,I spoke to a man in the Black Sea. His nose looks good. Now I see from the side.
tur_7713c15b5dd38164f9eb03851b05240c,Hayatta tahmin etmezdim ama ilk defa Aziz Yıldırıma üzüldüm... Bu nasil bir anlayış nasıl bir zeka... Adama supriz diye cezaevine goturuyorlar.... YUHHHH sizin INSANLIĞINIZA...,0,0,0,0,0,"I never would have guessed it, but for the first time I felt sorry for St. Lightning... what kind of intelligence... they're taking him to prison for a surprise."
tur_961ba74abbddddc4c412e8a042d29355,@USER Hırsızlar çetesi... Allah büyük elbet bulacaksınız karşılığını...,1,0,0,0,0,♪ The gang of thieves... ♪ ♪ God is sure to repay you ♪
tur_c9cdbcab0bbf3e24373c741d0aed07e1,"Arap tavşanının ve tarla faresinin yer altında birçok yuvası bulunur. Bir tehlike söz konusu olduğu zaman, bu tehlikeye göre yuva değiştirirler. Birinde tehlike olunca diğerine geçerler...",0,0,0,0,0,"The Arab rabbit and the field mouse have many nests underground, and when there's a danger, they change their homes based on it, and when there's danger in one, they pass on to the other."
tur_c64adcb6b1d9c9c5fabdd36daa11ab62,Burası kazdağları değil. Burası Ordu Fatsa neden kimsenin sesi çıkmıyor???,0,0,0,0,0,"If this is Army Fatsa, why isn't anyone talking?"
tur_8ec8cd0a0d2a041cd8ffe9fdce893832,@USER @USER ASKERLERİNİZ MAĞDUR...!!! 6000 sayılı kanun Mağdurları. Bu HAKSIZLIĞI Bu ADALETSİZLİĞİ Hak etmiyor. Türk askeri Mağdur edildi. Mağduriyetimizi Türkiye duydu. Çözüm istiyoruz.🇹🇷,0,0,0,0,0,This does not deserve this right. Turkish military has been victimized. Turkey has heard our defeat. We want a solution.
tur_043aa675d6a08d9f8d188ce53ab9de78,"Onlar;Türk Düşmanı Onlar; İşgal Kuvvetlerinin Muhbiri Onlar;Türk Ordusunu,Yargısını,Eğitimini Esir Alanlar Onlar; Türk'ü Türk'e Düşman Edenler Onlar; Onlar Hırsızların,Cahillerin,Hainlerin Tanrıları Onlar; Saf,Temiz Anadolu İnsanının Kanını Emen Vampirler Çocuklarınızı UZAK TUTUN",1,1,0,0,0,"They are the enemies of Turkey; they are the informants of the occupational forces; they are the prisoners of the Turkish army; they are the enemies of the Turk; they are the gods of thieves, of the ignorant, of the traitors; they are the vampires who suck the blood of the pure, of the pure, of the Anatolian people; they are the vampires who take away your children."
tur_e7c3897f6669b015e79b0266facba84a,Bunlar su katılmamış oç vara gidilen pozisyona bak,1,0,0,0,1,Look at the position they're going to.
tur_4ad4b954514c330b92f060cf1904ac10,@USER Yakışan @USER ye reklam vermek desteklemektir @USER okul gibi günlük siyasal dergi gibi...@USER @USER türlü zorluklar baskılar cezalara rağmen dimdik ayakta durmaktadır @USER,0,0,0,0,0,@USER Advertisement to @USER like a daily political journal like a school... @USER @USER @USER All kinds of challenges are standing up despite punishment @USER
tur_c57bceba311a75ed5a253dd6c08024c0,Bu ülkede güya alnı secdeye değip de haram zehirlenmesinden ölecekler var.,1,0,1,0,0,"In this country, there are those who are supposed to fall down prostrate and die of unlawful poisoning."
tur_2897da749e249040147ac6f6a8fd8b6b,lan yemin ediyorum çocuksunuz biz en son en ufak bi halta engellemeyi 2010 da falan yapıyorduk ya,0,0,0,0,0,"I swear to God, you guys are kids. The last time we did anything to stop it was 2010."
tur_8fb4c7a1e648ce84976cba2645df857f,@USER @USER almanya tabi ki kıskanıyor.. özellikle de tayyibi. Ben halkımı böyle sömüremiyorum bu nasıl sömürüyor diye kıskançlıktan kuduruyor,1,0,0,0,0,"== sync, corrected by elderman == @elder_man"
tur_55e9955d5ea65b05ad882b733198f0c5,"Ne kadar hak, hukuk ve dürüstlükten yana insan varsa bu dönem “terörist” olarak yaftalanıyor! #ErgünAtalay",1,0,0,0,0,"No matter how many people stand for rights, law and honesty, this term is called terrorism!"
tur_059aec2419442c6b72467fd0224b89d9,"Selcuk Dereli @USER Ulann siyasete ne zaman atildin diyecemde,zaten soyunuza sopunuza atilmis rum tohumu var.Serefsiz a.q cocugu Selcuk Dereli.",1,1,0,0,0,"When I say when you've been thrown into politics, there's already a rum seed in your blood."
tur_5bb565bc27bed8a08784bf65ac7b57aa,"@USER AYANLAR şimdiki tarikatlar kadar güçlendi ve 2. Mahmut onları kapattı , siz hâlâ bunları çıkmış savunuyorsunuz bunlar Allah yolunda mı yoksa sizi ne yerine koyuyor , kardeşlerim uyanın artık 1400 yıllarda İngilizler vehhabiligi kurdu sizce bugünkü tarikalarin durumu nedir",1,0,1,0,0,"== sync, corrected by elderman == @elder_man @elder_man"
tur_f73f428095a808bd769385efe81f8701,"@USER Siyasal İslamcılar Ders almazlar. Yahu Çağlar Cilara! Allahuekber diyerek ,Kelime i Şahadet getirenlerin kafasını kesenler den ne bekliyorsun?",1,0,1,0,0,@USER Political Islamists don't take lessons. What do you expect from those who cut off the heads of those who testify to the Word?
tur_7160f5783a99864f4eab0efb99d691e4,"Bazı ülkelerin MİNE TUGAY sayıları;<nl><nl>İtalya...0<nl>Belçika...0<nl>Yunanistan...0<nl>Rusya...0<nl>İspanya...0<nl>Fransa..0<nl>Almanya..0<nl>TÜRKİYE...1<nl><nl>1 liralık Mine Tugay'ı 15 tl'ye alıp,<nl><nl>Olimpiyat meşalesi gibi elinde dolaştırdığında statü atladığını sanan zavallılar...",0,0,0,0,0,MINE TUGAY numbers of some countries; <nl>Italy...0 <nl>Belgika...0 <nl>Greekia...0 <nl>Russia...0 <nl>Spania...0 <nl>Fransa..0 <nl>Germany.0 <nl>TÜRKİRKY...1 <nl>{nl>1 lira Mine Brigade took 15 tl...0 <nl...0{nl{nl>O{nl>O]Spania...0{nl{nl>Franya...0.0.0{nl>Franya.
tur_a50d49b22f9092e5c21ea22601393d93,2- Uçakların biri de şu anda İzmir’in Menderes ilçesinde. THK yetkilileri uçaklarda arıza olmadığını söylüyorlar. 3- uçağın bir saatlik kira bedeli 100 bin TL civarında. 4- Uçaklar yangın söndürmede çok etkili ve köpük sistemini kullanıyor.,0,0,0,0,0,"2- One of the planes is currently in Menderes district of İzmir. TİK officials say there are no planes malfunctioning. 3-the plane's one-hour rent is around $100,000. 4-planes are very effective in putting out fires and using the foam system."
tur_c48e07901dfa78966c180a9700f9dedc,"3)Görelim klavyedeki yürek sahada da var mı ? Hem bu konunun özelinde hem de diğer konularda bilmediğiniz, tecrübe etmediğiniz konularda ahkam kesmeyi bırakın Boş ve hadsiz konuşmaktan vazgecin Yerinizi bilin... #carsamba",0,0,0,0,0,"3) Let's see if the heart on the keyboard is in the field. Stop talking about things that you don't know about, you don't know about, you don't know about, you don't know about..."
tur_f5e5cfae95641547d9bb087c97448da9,“Devlet iradesinin yanındayız” diyemediler! Günlerdir ittifak ortakları hdpkklı belediyelere atanan kayyumlarla alakalı sessiz kalan akşenercilerden ciddiyetten ve kiyafetten uzak seviyesiz açıklama.,1,0,0,0,0,They haven't been able to say we're on the side of the state's will! It's an unsavory explanation from the Aksenarians who have been silent about the trustees assigned to Hdpkkk municipalities for days.
tur_5ddd6a334953b4591c8108b9745012bd,"Şırnak Silopi'de terör örgütü hain PKK'lı teröristler tarafından şehit edilen kahraman mehmetçiklerimize Allah'tan rahmet, aziz Türk Milleti'ne ve Türk Silahlı Kuvvetlerine başsağlığı dilerim. Şehitlerimizin ruhları şad, mekanları cennet olsun inşallah.",0,0,0,0,0,"May the souls of our martyrs be God's mercy, the mighty Turkish Nation and the Turkish Armed Forces, whose lives will be in heaven, and the souls of our martyrs."
tur_4ceb0b66f667a194018b880402432632,"İspanyolların keşfini yaptığı kıtada,yahudilerin,ingiliz sömürgecilerin akın ederek,TOPLAMA milletlerin sıfırdan var ettikleri bir ABD ye bakın.<nl>Birde 3000 yıllık geçmişi olan TÜRK lerin ATATÜRK sayesinde kurtarılan topraklar üzerinde kurduğu TÜRKİYE CUMHURİYET'i devletine bakın.",1,1,0,0,0,"On the continent where the Spaniards have discovered, look at a United States where the Jews, British colonists flocked from zero to zero. Look at the state of Turkey, which the Turks built on the land that was saved by ATTURK, with a 3,000-year history."
tur_762dad7052ab142c5a84580a89cf21ca,"@USER @USER Devlet açilim yapti.istenilen sonuc vermedi.elbette uzucu olaylar oldu.sonra geregini yapildi Suan ise Profilinde Ataturk resmi var Peki sen dedinmi partine,M.Kemalin generali olsa ne yazarsiniz it suruleri diyenlerle ayni ittifakda yer alirken. Yoksa pkknin gizli saksakcisimisin",1,1,0,0,0,"== sync, corrected by elderman == @elder_man"
tur_e7935163c6d54b2ced95aafdf45a3ece,Bu varoş sınıftan tiksiniyorum ya beyin varoşları hiç mi insan kendine bir şey katmaz beyniniz koyun kokuyor,1,1,0,0,1,I hate this ghetto class. Brain ghettos don't give a shit. Your brain smells like sheep.
tur_39deb29a57c69e45ef7c6125d37abc0c,"Biraz Fen bilseydin elindeki demirle dökme bronzu kıramayacağını bilirdin. Ama yok size sadece cihad öğrettiler böyle kör orakla sağa sola saldırın diye. Daha heykelini yıkamıyorsun, fikirleri nasıl yıkacaksın.",1,0,1,0,0,"If you knew any science, you'd know you couldn't break the bronze with the iron in your hand, but no, they just taught you jihad so you could attack with a blind sickle like that, not yet wash your sculpture, how you're going to destroy ideas."
tur_1ecb829f246452fde6ae462a1efc716d,@USER Yüzsüzlük şampiyonluğuna oynadıkları için çıtayı yükseltiyorlar,0,0,0,0,0,@USER They're raising the bar because they're playing for the Faceless Championship
tur_69cf674b5c04323c2bef1f5f24d4d317,"Geçmişte aynı hayatı paylaştığı insanı öldüren, kendi kızının travma yaşamasına sebep olan kişinin insanlığı kalmamıştır. Yaşadığı olaylara saldırıyla yaklaşan insan yarın da aynısını yapabilir. Bu kişi toplum için de tehlike arz etmektedir.<nl>#EmineBulut",0,0,0,0,0,"The person who killed the same person he was living with in the past, the person who caused the trauma of his own daughter, the person who came close to the events of his life, can do the same tomorrow. This person is a danger to society."
tur_7ba9b258748459ae37824064ca3fdf4a,"@USER @USER Bu zihniyet sıkıntılı anlamıyor musun?Üslubum yanlışveçirkin zaten çünkü öfkeliyim.Ama savunduğum şeyin doğru olduğundan adım kadar eminim. Dediğim gibi aynı tarafta olduğun kişilerin düşüncelerine bak,biraz sorgula kendini.Sizli bizli sözde saygı gösterince düşünce doğrulaşmıyor",1,0,0,0,0,"Do you not understand that this mentality is troubled? My property is wrong and angry. I am angry. But I'm pretty sure that what I'm defending is true. As I said, look at the thoughts of the people you're on the same side, question yourself a little. The thought of you when you show us so-called respect doesn't make sense."
tur_184fc357d6113ecdaa24c730193fd833,@USER kocan olmaya geliyoruz diyen ya adiyaman ya da elazig kürdü degilse bende birsey bilmiyorum,0,1,0,1,0,@USER I don't know anything about you unless you're the one who says we're coming to be your husband.
tur_1d166e55593d9f77624d1c67a912717e,"@USER Sapkın pislikler, çocukları alet etmişler sapıklıklarına, bu dümdüz taciz işte, illa ötesi olmasına gerek yok.",0,0,0,0,0,"@USER Deviant scum, they've manipulated children into their perversity, this is pure harassment, it doesn't have to be more than that."
tur_1db6c1417cb522199b10415a7898e2dc,İdam olsaydı Emine Bulut cinayeti işlenir miydi??? #idamsart,0,0,0,0,0,"If there was an execution, would the killing of Emine Cloud be done?"
tur_8714e892df99f40afb1a33e991c0bd6d,"Birlik beraberlik adı altında her yaptıklarını koşulsuz kabul edip desteklediğiniz bazı grupların ""abi""leri kızmasın sonra; aman dikkat!😏",1,0,1,0,0,"Don't let the ""brothers"" of some groups that you support and accept everything you do in the name of unity be angry; pay attention!"
tur_fe9ba903635e863d23b8722de4f8546e,@USER Siz anlatmaktan yorulursunuz onlar yemekten yorulmaz aksırıncaya tiksirincaya kadar yesinler burunlarindam gelsin.,1,0,0,0,0,You're tired of talking about it. Let them eat until they get tired of it.
tur_0da51df1adc91a2fc183dfd3022db333,@USER Matematikçiler çağrı ACİLBugün bunu yazan bundan sonraki günlerde Rusya ın nükleerden kazanımlarını yazarise orantısı ne olabilir,0,0,0,0,0,@USER Mathematicians call ACIL What could be the ratio of Russia to writing nuclear gains in the days after today's writing?
tur_e379ad9c3db317e8e5ca0046453af678,Kusunç insanlar var canım çok sıkılıyor bu duruma. Ciddi kusunç,0,0,0,0,0,"There's a lot of angry people, and I'm really bored with it."
tur_67ade94b2b7430fdc9e5178221605bba,"Ankara Büyükşehir Belediyesi yetkilileri Melih Gökçek’in 1995 ila 2018 yılları arasında yurt dışında 425, yurt içinde ise 222 gün izinli göründüğünü ifade ediyor. Bu rakama haftasonu ve bayram izinleri dahil değil.",0,0,0,0,0,Ankara Metropolitan Municipality officials say that Melih Gökçek. Melih Gökçek has appeared to have 425 days off from abroad from 1995 to 2018 and 222 days off from home. The number does not include weekends and holiday holidays.
tur_fbb11538f3ec22011b3c9f79036213f7,@USER Siz ak tröller densiniz ne kadar provakatif bir şey varsa üstleniyorsunuz TAK VARKEN SİZ KİMSİNİZ,1,0,0,0,0,@USER You're from the white trolls You're taking over whatever is provocative
tur_1478026fbf39f3c0c4b054b8963995a3,Bu haberler ilk değil pek şaşırmıyorm ve nedense hiç sekmiyor bu tipler akrabalarımız bizi görüp çoçuklarına iğrenerek söylüyorlar bak alkol alıyor diye ve aynı kişi çoçuklarını gidip bu pisliklere emanet ediyor sonuç bu. İğreniyorum bunlardan nesilleri tükenmiyor. #yatilikuran,1,0,1,0,0,"It's not the first news I'm not surprised by, and for some reason, these guys don't bounce, and they see us, and they're disgusted with us, and they're saying to their kids that they're drinking, and the same person goes and entrusts their kids to these assholes, and that's the result, and I hate that they don't run out of them."
